sentence_id	sentence	sentence_domain	source	is_used	clips_count
787700e5f96ec3eb02ee9266c9f64eca6bcdf7587d6a8d502d619bd36b3d5337	Kellna aħbarijiet oħra dwar il-qagħda finanzjarja ta' pajjiżna.		sentence-collector	1	2
787ce9b9fa92e26c4e948a0b376b0a286ec37109b57ee67184c0efd0d77ca647	Jista' l-Ministru jgħid kemm hemm studenti globalment fil-Junior Lyceum?		sentence-collector	1	2
787e962f1808d190b7766a3a130a268c36a03aeb0c32b6d01d59e8c880a06042	Rajt ukoll li ngħaġġlu iktar fil-ħruġ tal-accounts.		sentence-collector	1	2
788d1bde8707e755be32232f922b3229cc5542505f9fd7d150f03b3c58bda502	Meta hu mistenni li din il-mediċina tkun ipprovduta?		sentence-collector	1	2
78a10fd2ce3d33b71c1604140aded14b7a51a3b433c2e216777018ab9327db8c	Imma ħalli nkompli għax jien nista' nissostanzja kemm għamilna affarijiet għaż-żgħażagħ.		sentence-collector	1	2
78c59ce9297fa90190c0f43912a8410cf73b6047b8f1e4756ddb062a4a425623	Laqatni dak li qal li Alla jissorprendi iżda rridu nifhmuh.		sentence-collector	1	2
78ce8ab575323dc94010d5d16a6d3e348451357fa805475353b25943a2e2068f	Nista' nkun aktar onest?		sentence-collector	1	2
78d773b79a594e7fe3bc3beb66b9d8f0ebb1ffa58e538782ea055e0ed60f639f	Forsi mhux qed inwassal il-messaġġ tajjeb.		sentence-collector	1	2
78ec0c091b0f9079a100034489646cb708be75a260135b1e10657b5ca5b85abf	Fiż-żewġ każijiet sar skrutinju pubbliku indipendenti.		sentence-collector	1	2
79130173db57bc09d1034bbccaa840a92cbb43fae154cafc3945848ab75ac263	Il-professur jinsab f'qagħda kritika.		sentence-collector	1	2
79532fea9a33bb3947dc24a294085ae2c75f8c11b3dd149f1e102251cd9463d1	Din hija perċezzjoni li hija kompletament żbaljata imma li sfortunatament hija mifruxa sew.		sentence-collector	1	2
795e7db7a7fa1d6c4879ea8cf9fa855fabca7ae7041c4828c15b81bfef4eb14e	Il-Ministru iva jew le jrid jirrispondi għax ilu jdur mal-lewża!		sentence-collector	1	2
795f3598169d207fcab7f822ef751cdf590b864d15253815b5bf6c01fcfa90c3	Imma mhux biżżejjed.		sentence-collector	1	2
796735378b304426aa744437c09d11bc73db8e594f62b36b8d85aedc05cef2bc	Ħarġu r-riżultati tal-eżamijiet dan l-aħħar.		sentence-collector	1	2
797d2f0b5ca17e19b561ce3a49df4872c8468f17b0fe1712ea8430d811a6c575	Konfront ieħor interessanti kien dak bejn Kirkop United u Fgura United.		sentence-collector	1	2
7987908c062af298357b72c1ca68bbf87a7b2537e6006beec9c9f0fd6e201841	Għal darba minflok il-kit tal-futbol, libsu l-kostum ta' supereroj.		sentence-collector	1	2
79890505fac3574a183cceca87afe4aad9559d9c5d64514abc76fc8a2f037ae9	In-nannu sar sinjur f'daqqa u omm it-tarbija irrappurtatu lill-pulizija.		sentence-collector	1	2
79a910693227ec92c2eee96f5433cf13ce58a5b37cebb6bea3ba9ac55c3d6c3f	Jien nittama li jkollna konklużjoni tajba.		sentence-collector	1	2
79af44bed0a0b75f7f17f04ea43a08211962f46f4fe666d5b8e3c3943d433bf9	Jieqaf terremot u jitfaċċa ieħor!		sentence-collector	1	2
79cf127656e394e20de6d54624b664ba05c96a994c08b3669dd483d36d579f70	Dan wara ftehim li ntlaħaq bejn iż-żewġ partijiet.		sentence-collector	1	2
79d11fad8f04eb3b73a61e7ee28f10d08fc02696bf2de2cace5c1c61f7bd0a2b	Il-ġnien kien inawgurat mill-Ministru għal Għawdex Anton Refalo.		sentence-collector	1	2
79d877c4794369c5d5c95f05ecb92ef260b105baa5bda533941369bdc545087c	Jista' jgħid x'kien l-iskop u għal liema raġuni ġie rranġat?		sentence-collector	1	2
79d96aaa2970fc3ede09be16da9475600f08d2ab8bd79b5b15b86d3b34da417a	Divertiment gratwit.		sentence-collector	1	2
79f3bea5463fd2196cf60f20529ecfdfa616ca6649217076ebe0e6a253c27200	Ilu xahar jgħidilhom, setgħu qatlulu lil niesu għax għalihom ma jimpurtax.		sentence-collector	1	2
7a03440456e11c52b43fb7ed6dbdc897e426df6bd2e0955f3a17f3472ffffb6c	Fejn jinsab kull ċentru?		sentence-collector	1	2
7a235060ddb23c94ff40f603245167a27b23fd2e9f33a197acaa71ef762222c8	Imma bħala Nisranija kapaċi nara l-affarijiet min-naħa l-oħra wkoll.		sentence-collector	1	2
7a2a373fd3bb3639006e3db233265b8ddb54d859a267d02d2cfe3d4fb762cd9d	Fil-fatt bħalissa qed jiġi finalizzat abbozz ta' politika fuq turiżmu rurali.		sentence-collector	1	2
7a5bda03fed3c9ada98bff230d6744e87d1b2b4c63c7f5ceedd3a1d3d84fc50f	Nerġa' nitkellem subject to correction.		sentence-collector	1	2
7a6c985243c8253894518dfb9b4ad30b89a1f0aa5f4a5163678a4a08c4bebfc9	Id-data tal-Konklavi tħabbret fi tmiem il-laqgħa tal-bieraħ filgħaxija.		sentence-collector	1	2
7a858c2fba66aa9b4a653bb2835845f4fb21269d58d43a6ae659ec92049412af	Jiena fil-parlament inqis ruħi bħala wieħed mill-anzjani.		sentence-collector	1	2
7a8cb0b1a07ea94cb104e00e57bb402d0f014c85070d1050929d7611620dac87	Hemm xi time - frame li fih iridu jitħallsu lura?		sentence-collector	1	2
7abfefc91c8a8caa7d0db282c96fed4a974b5b23611c3a7a65dce074c474f09c	U jien naħseb li għamel sewwa.		sentence-collector	1	2
7ac19a003e34cdbde79867e194ee40776146e63a8f38b9431101e616b35f96c6	Dan huwa mod faċli u interattiv ta' kif tista titrasferixxi din l-informazzjoni.		sentence-collector	1	2
7ad923777f823876bc3d51d3b62f6371024215f7007479d343c277e291d98a53	Ħafna nies għadhom mhux qed jifhmu li kull qatra tgħodd!		sentence-collector	1	2
7ae6e813bced1256563d25d4d745beaa3dd9d9110b1ea1fbb257c754747e5440	Din hija idea seminali, idea li tefgħet żerriegħa qawwija.		sentence-collector	1	2
7ae8f574a387a891ed52919566d16709ff5e104e3a19921a1cffb8e07e696cdd	Xi kummenti tal-aħħar?		sentence-collector	1	2
7b067987251dded57465332af7b2295c27a5a949c3cc1913134a9fcacf16219b	Nistgħu issa ngħaddu għall-item li għandna fuq l-aġenda llejla.		sentence-collector	1	2
7b1cef4b2e84ea348b6d89a461a1bfdcee6ef7de9d9c641d58910b57eefb18bc	Wara ftit li nbniet struttura sirna nafu li din se tinħatt.		sentence-collector	1	2
7b24109d8f498be91db5c39f4e8d3eff4e961159950cb4f659323eb60b0e23de	Kien hawnhekk li semma kif il-kuraġġ jiġi mill-fidi.		sentence-collector	1	2
7b45bda4ff032c25be702bb782308c0e657e0220139bd40c3721f99afd475ba9	Hemm xi formola preċiża?		sentence-collector	1	2
7b500519c5496a4cdd49e854ffa70a8632bf1495655683db89d483aa2adf3db4	Il-partita li għalqet kollox kienet dik ta' Valletta kontra Sliema.		sentence-collector	1	2
7b54e188c28e72f9484a5f57e5623948f179815ca1913f704ba307d19f59fc42	Naf b'każijiet li damu seba' u tmien snin.		sentence-collector	1	2
7b5ad454745b8398de7c8fcfe7a981a1c486d6422acccc8dbb83c65b316a3383	B'għaxar każijiet inqas.		sentence-collector	1	2
7b6c83e0ab3a66ef804eae0b0cf510f1654ca8885afc080f8b19257603768b56	Ħammrilna wiċċna ma' kumpaniji rinomati f'dan il-qasam!		sentence-collector	1	2
7b7a4c93b87d6551248f01361990991cd5c1d6803ced5c60484d96ddb36221c1	Imma allura jien nistaqsi: Kif ma stinkajniex minn qabel?		sentence-collector	1	2
7b847d7ae92189aabdf27c151aaad5990b0409bc7631112c927f2f296090d96a	U l-equipment?		sentence-collector	1	2
7baec5732c1da9b8f5cc2b771e963999bc615a8918be3627ea785c2e7a1d42f0	Din hija l-famuża riforma?		sentence-collector	1	2
7bb50af601865ce9fe0f7cec3fe6ddb68161df76be89a7553bf7cb2a01105a7b	Qed ngħid dan mhux għax ma naqbilx.		sentence-collector	1	2
7be831109848479d1451605124e7eb07ae45f8b9fdf641835fb90c88ed09cb94	Il-mira taċ-ċentru hi li tagħmel ix-xjenza aċċessibbli għal kulħadd.		sentence-collector	1	2
7c1522f6b9d2ae3f2f36956f7a0f9cb1fca0e2f8cf91fe628d10d8809ae62a4b	Illum, biex sempliċement tingħata seduta quddiem l-appell trid tistenna disa' xhur!		sentence-collector	1	2
7c265e1c8433b22424b676d553ed7a376331a825c83bc90884c7fc736c70e347	U jekk qed taħsbu li l-poplu mhux qed jinduna, żbaljati!		sentence-collector	1	2
7c5ead9e9371b2a7fed71873d6bc75d07fd56c64e556c024ccdecfea65d87c58	L-aħħar ħaġa nett kienet il-patient registration.		sentence-collector	1	2
7c5ed5d20657ca7b773837027d980bf83f6ecb300a40e2bbbc2c3839651a9f1c	Fil-Qorti ntqal li l-akkużat għandu problema tad-droga.		sentence-collector	1	2
7c6ebe78d83eba7fdf66c0b962142c75241088f8595741919d3c2febbe9155c7	Il-bailout huwa marbut ma' ħafna miżuri ta' awsterità.		sentence-collector	1	2
7c7d4316da9d1a54bc0a33d5522003e29b273cdf55f6dc159b759904562cfa61	Il-lecture room li tinsab ġewwa Mater Dei hija mgħammra b'temperature sensors.		sentence-collector	1	2
7c7f3ead81d34820e1d73fc3ea8dda00be7e62fdf0a9d4e510b8dbd5d2fd9624	Qegħdin naqblu s'hemmhekk?		sentence-collector	1	2
7c93a364554c804f35885c15663d394b7593e098bc3616b68275bc09075b0566	Sur Farrugia, ħalli nagħmlu daqsxejn ordni.		sentence-collector	1	2
7c9d7ff2a705b7b1e273e500108372b8e8fed314a74436d0a9a7c6c89b50763f	Jista' jgħid fiex kien jikkonsisti kull ilment?		sentence-collector	1	2
7c9e0dead878572541d0d274da7793f94948fba235dff27d1b5df798e752c7cb	Salvajna l-Ewropa?		sentence-collector	1	2
7ca8e75cdc921877cb8b26b37b95be1c9c371ea9c0f4fe59f909abf7b8861371	Kemm minn dawn il-meters twaħħlu fuq boreholes li jintużaw għal skop agrikolu?		sentence-collector	1	2
7cbaf240d7b372fc1c68f3b272d12267ea985b8d84177a600ef4203b7ea49fb3	Din il-kongregazzjoni se tkun qed tiltaqa' fil-ġimgħat li ġejjin.		sentence-collector	1	2
7cc197bef2c784fdca982e71411962ade493fd781f59ef317b9cf87722bb3fe1	Hawnhekk mhux qed nitkellmu fuq riċerka fl-Universita'.		sentence-collector	1	2
7cd770525850591d9607b7d7151d8bf7db0732797b790d839f134e5ea01b6acf	Ronaldinho deher li għandu l-qagħda u kien intunat tajjeb.		sentence-collector	1	2
7cda9fa1c7836a2b1a5cd8914da74b86ded082f1a2a8acbe90dfef9928213c0e	Jibda jwaħħal f'kollox u f'kulħadd minbarra fih innifsu.		sentence-collector	1	2
7cf82814b91c41823fe82b2194428fba846435d16e671d8cb035ecb0c7160522	Hawn qed nagħtu mudell ta' kif wieħed għandu jitratta problemi bħal dawn.		sentence-collector	1	2
7d180955dda6eeeada42882444180e41b242ea08e51bc2ac2ae3123628b8f200	Għalhekk dan il-Gvern ħaqqu l-fiduċja ta' din il-Kamra.		sentence-collector	1	2
7d1e5517266f8f7080251e21827bd2acae45dc26903c3c0c0f31ce95ddc1fab0	Fenech qalet kif għaliha, Puttinu jfisser ħafna.		sentence-collector	1	2
7d314e37f9442a4f9ab46c6689818dc89b0065b355ad0ed9546b82f70280e998	Muscat wieġeb mhux ħati għall-akkużi.		sentence-collector	1	2
7d397a9974bf09477faf5ea8772152b2a59c2353d913ec88ee4ce19c5111eabc	L-informazzjoni qed titpoġġa fuq il-mejda tal-kamra.		sentence-collector	1	2
7d4fb091c8420ff92501a3ca309e4e11127d1e582952e8f388c3b59eccf9a442	Il-ħatra tiegħu tħabbret mill-Arċisqof Pawlu Cremona.		sentence-collector	1	2
7d59ee3f83ae44de310ebd867e9cf4790fc18ba9ea5749dc59e492571a2bfc86	U x'kien jagħmel Monsinjur Scicluna meta kien għadu żgħir?		sentence-collector	1	2
7d5aa82aff004c1f7cadf570a9aadef760f21084310b194c0912326ee1c5bdd3	Dak hu, hux hekk?		sentence-collector	1	2
7d6129763d49f70cd79a05fce2ef511dc0e94815adf37e3b9ea4f6571c3a9bc3	Ix-xufier ittieħed l-isptar Mater Dei b'ambulanza.		sentence-collector	1	2
7d641bd2cfb9a9278f610d0480c0d99320ad4219531e6d2274d6dbacce6f2e7a	L-impenn tagħna huwa li nipprovdu servizz.		sentence-collector	1	2
7d733f6e1fc9dbdfd9a431b2b23d8c619524b05e9114f40eb973026bcd61c4fb	Tistgħu tisimgħu l-opinjoni tagħhom fl-awdjo.		sentence-collector	1	2
7dd15827ebf403f72ff08b2b285e5365a5529b3afc06bd066a2cb8afe3187f92	Innominajna wkoll sitt żoni marittimi protetti għall-karatterestiċi tagħhom marbuta mal-ambjent.		sentence-collector	1	2
7dd85a68e36cd39a165d50fa4bbc36d424d12acb6ecdd91866cd53f460365efe	Ninsab kuntent bil-prestazzjoni tal-plejers kollha.		sentence-collector	1	2
7de64fb31d3d428dbc1edb2a5528d7ec1b5a9bf695dc56a6d8faeb51f36ce3dc	Newsbook tkellem ma' Dun Jonathan Farrugia, saċerdot Malti li qed jistudja Ruma.		sentence-collector	1	2
7debb724910b439bdb50b2794f8ffb070a0834973f8b6983efeb404124846300	Għaddew sentejn.		sentence-collector	1	2
7e0d00ea1a02dcf8d08d612cf98051236b4e29c7ef42d865f8160f3a9a229f45	Fortunatament it-tfal ma sofrew mill-ebda ġrieħi.		sentence-collector	1	2
7e0f50285b7e1965e820e18265783b31b144979b892d48c5668271b31f564e2d	Naslu fit-tmiem ta' din il-laqgħa.		sentence-collector	1	2
7e3010116fa981160602cc3c48381c0dbcfc4824e04c3b2cb40f926ea3cbb29a	Aħna għedna li għandhom jiġu published.		sentence-collector	1	2
7e33c4ec463225bd67dcf3eccd8fb522c5b3dfa0d3a29a1e7d68413b4f4bf851	Xejn verament importanti, qalet b'sarkażmu.		sentence-collector	1	2
7e3a5ea8dde389f1797fe691fcf129fbd7418f83eca91ded68ca8c301d2f092b	Lil min tħallsu dawn il-flus, meta u x'kienu l-ammonti?		sentence-collector	1	2
7e3b025b3d1e3f010f50dc0d049107d1bc48eefa20194b1f165da77746884e8f	Ministru, inti avukat.		sentence-collector	1	2
7e659917869df973c5b59fb42aacad17c843cd6bb73b7fa57ddd431fc45c3b1b	Għaliex kieku mhuwiex hekk, m'għandniex problemi partikolari.		sentence-collector	1	2
7ea092f36747525049ec9af20b2e8175fdd10ec38d7b3d0db275e6daf8afa395	Is-suppliment jiġi f'bott iswed f'kaxxa sewda.		sentence-collector	1	2
7ebb6aea0051ba0bad51d6ea71ce9542d9fcbba5ec65502bc4d67c026cfa4fd7	Jista' jgħid għalxiex kienu l-allowances mogħtija lilu?		sentence-collector	1	2
7ebfdd681818253087248d6c6fde0289f7dfaa3a806321213f6bef3fda31edd2	Għalhekk jista' l-Ministru jagħtina timeframe?		sentence-collector	1	2
7ed968802def6f1689a713b98405aaa412b9effb3428344e5069fe2c97ab164a	Huwa fatt magħruf li l-kriżi ekonomika tista' toħloq stress fuq il-ħaddiema.		sentence-collector	1	2
7eddff75364f59ec82432f0120906744f49bf5bb5661bd44add323c0decd5125	Dan l-aġir partikolari minn Easygas mhux xi każ iżolat.		sentence-collector	1	2
7eea9aaff97fb86a21a9d704dd2ac233850c4cb32d76488c6ed69a8954c0a3ad	Ma nafx x'inhija d-differenza!		sentence-collector	1	2
7eec3efc03a61a38803ff9a574fdf47f4c94981183647d16ef0ec464545b0231	Il-kumpilazzjoni tkompli f'Jannar.		sentence-collector	1	2
7f2333dd6d2faf4792937ab57caa8bbc8d94226cc11030f4252b4bd6e108d1ec	Tista' tikkonferma jekk il-bord isegwix il-procurement regulations?		sentence-collector	1	2
7f390c3807bae863b4ce77b57d8b4f2b23f42b10c1e80416416b2162eb66c569	Jista' jgħid x'tip ta' ppjanar qed isir f'dan ir-rigward?		sentence-collector	1	2
7f572022125e43018d6499bdac94ba2cc57d44d59ca6bd3afc015d4a6132d5c4	Aħna għalhekk qegħdin nipproponu din l-emenda.		sentence-collector	1	2
7f723b792e3188790b4560440fdc1bb7d4af8a4d09633621ae027d5939d4ad90	Mela ħa naraw minn fejn tlaqna.		sentence-collector	1	2
7f72e0ffe618c5a343b746be6e094ffa3362f4a8c9c853b607fb1d483511a2e9	Se jittieħdu passi biex il-kontroll jikber.		sentence-collector	1	2
7f7ffc942f8ca8a1261e11bc44c766c2825ec06075ab7ddeea26dc5451584704	Nerġa' ngħid, aħna konna ċari f'dak li se nkunu qegħdin nagħmlu.		sentence-collector	1	2
7f83dbb337ccb7232205aff3460457de333d90f64bdea45eb5c76309bd85fc2a	Kantanta li għad narawha żgur tibrilla f'pajjiżna.		sentence-collector	1	2
7f8da8d5721ae1fd91772dcba0fe9127578b2904df3fdeb551c83f93f89971d1	Fost il-pubbliku preżenti kien hemm l-eks Ministru George Pullicino.		sentence-collector	1	2
7fb31a45a445f6997df595362b2888dcfcf286b223acae1cb7521a566151dca4	Liem huma l-bands li jispirawkom?		sentence-collector	1	2
7fbb3ee30d1ae17f6578fa8030154c1a04c21f76e92d1c16b53c6e3f4648b733	L-ewwel taqsima spiċċat b'gowl vantaġġ għal Qormi.		sentence-collector	1	2
7fc8d938e74a4520273fc828323e3c5832b4608e82c985345557acd56082dfb9	Xarabank ma beżax mill-isfida.		sentence-collector	1	2
800c03b45026bc47571c1ecab3fc466d0ad88ab37fac81c73ea11f79f85020d4	Jien fhimt mingħand il-Ministru li dawk id-dispożizzjonijiet daħħaltuhom.		sentence-collector	1	2
800fac856ce8da994fea783f683cace65c88ad1c278aa2e7739256dff8b85837	Min jintgħażel ser jingħata t-taħriġ speċifiku meħtieġ.		sentence-collector	1	2
8016f3e2d224b66735931d16338bf86bafe4f51ed1a5002f6ed7b9f2d4f971cc	Għandna lill-Ministru bħala mistiedna f'dan il-Kumitat.		sentence-collector	1	2
801e19dcd6641d69486c9657c500990b44c096eac4de8ac1bb770c46e6f9d86f	Ħalli ngħid issa għalfejn inqis dan ir-rapport bħala żbaljat.		sentence-collector	1	2
80268bcf42e4473e737c0bad158b547e71fc0c650bc762fea7634261445deceb	Tgħid li din hi xi ħaġa li tista' tagħmel kuljum.		sentence-collector	1	2
8044826d1c84627c693fd12f6a5e16c342f5148bfce498bfb0fa7d95cd1c407e	Fil-fatt naħseb li din kienet il-problema.		sentence-collector	1	2
804dfb4a7112e640c85e66b23f7f165a0a8c533806642ef9aef8b4e6beeb579f	It-target huwa żero.		sentence-collector	1	2
80510206ebd6ee82e9c528734e887f3d84776ed36e0d90458f9ea8458810c46f	Dan kollu biex inkomplu nsostnu l-attività ekonomika ta' pajjiżna.		sentence-collector	1	2
807d3f0eb4eaa65a2d1c1f9e4f53a6c7ee86d4160085504f2bbb4755364b0b23	Ħaġa torbot mal-oħra.		sentence-collector	1	2
808048a2e80b7a9c315fa891d309dd4648575a0adfb5af73a98113125803d211	Appella biex il-kelma ' ħniena' tħalli eku f'qalbna u tgħinna naġixxu.		sentence-collector	1	2
808a5335226f7c7f240ed8314555fc3a06fe3cd1a707b7c66ccf036628bb5311	Il-katavri bejn iż-żewġ gżejjer normalment jinġarru fuq lanċa.		sentence-collector	1	2
808dc5af43611dfe2add360700b7e6bfb55c4fa9363cba59ac80132694f2639d	Vittoriosa Stars u Tarxien Rainbows akkwistaw punt ieħor f'partita interessanti ħafna.		sentence-collector	1	2
809e9112f731f0818f1716322e93ae4d6748389d430d266b74452ba6f9de27b5	Fil-fatt b'xi mod jew ieħor kważi dejjem ġibtha żewġ.		sentence-collector	1	2
80a31c71c31ac500b4fb64c3443762327a6255cd5bdb400be8986ff676548785	Allura min se jerfa' r-responsabilità għal dan?		sentence-collector	1	2
80ae11ab0325c63a1617b73f237fc177cbe9a8358f8dc11a748ca187cb7b3381	Il-klassi politika trid tagħti rendikont ta' għemilha lill-elettorat.		sentence-collector	1	2
80af154499d9c9c66840b30ca873719931db90ae650253798e6267d60da22c00	Illum kulħadd hekk jagħmel.		sentence-collector	1	2
80b790718e0c428b1b83ed17130ccb8e8543bbc395a4e4c86e0ccf06edbad4f7	Jiġifieri jiena ma kellix opinjoni dakinhar u lanqas għandi opinjoni llum.		sentence-collector	1	2
80b7d37e86b3018e14734b0ad5610c95e6839a62304376c2644703845c7008dd	Kemm hi l-ispiża s'issa?		sentence-collector	1	2
80cd9f2a5b3cb6b4b89193b31933ed248380f487697fb2d790eb2cb7cf9c793a	Il-każ se jkompli f'Lulju li ġej.		sentence-collector	1	2
80d566a6741137116aa04c2ac9e25308d8cdd5012ba65ac409330fa6987d533f	Kemm inqdew?		sentence-collector	1	2
80fdcc69f5a1ef816ab78e21d1312be37a114d1cd4024381e57ce52eb47d9eac	Għal dan il-għan se jiddaħħal Artiklu ġdid fil-Kostituzzjoni ta' Malta.		sentence-collector	1	2
812654b523ef2719575d61fb2a5312b41400b20be39029349f254ff786319b37	Però l-mixja hi waħda twila u li fadal xi jsir fiha.		sentence-collector	1	2
812a359577aa82de0d48a76a58985335bf8db9ae2465cb295a49374546f16ea1	Aħna ninsabu fil-Mediterran.		sentence-collector	1	2
812b23082a08b684d7c64e9a71082bf09d83f9b380afae13e209ad90fa91bb2a	Dak li qed nipprova ngħid jien.		sentence-collector	1	2
814a7296b85ea278b83a4fd6a3650cd20a3beef90cc2389ee4216bf290fcb981	Sur President, jien kont qed insemmi lili nnifsi bħala student.		sentence-collector	1	2
8168224defd6a9be9574e9af919ee7d98c892f1564671155a741883e7cf847bd	Din kienet il-politika mwiegħda mill-Partit Laburista meta kien fl-oppożizzjoni.		sentence-collector	1	2
8169099eafa515190d47d4574782db60d76e35bea517d2def4cda1040757580b	U hekk għamel.		sentence-collector	1	2
816aaac562f010c7f677c2769c7f39acc2b8a8a161a35dae32e004c0bbf83e68	Ma kienx hemm evidenza.		sentence-collector	1	2
816dd1ba9ecd38ce0385d65cdef1a6ddef9aedb4bddd6081d39eeb3f90349a31	Kemm kien hawn attempted suicides?		sentence-collector	1	2
81742d370cc02f579bee7640c8191666f5e00bdc80672caf367885270c0f7b71	Illum se jkun hemm ukoll sessjonijiet ta' kayaking fix-xatt tal-Belt.		sentence-collector	1	2
8177633ac4764fac89f96f625ba0f00254d7cbbafe09c9a47c204e5d2b7c7997	Titkanta l-litanija.		sentence-collector	1	2
818ca8edaf86e344dbf8938a362c733ee0e0a90405c248697d150f8f76991818	Din ma neħodhiex bi kbira għaliex dawn l-affarijiet kont nismagħhom jien stess.		sentence-collector	1	2
8194ef7e562a888cdf0334b2f1ab8c1d3e43eaa8cf6b46bc9d46e05dd4ab629b	L-ambjent tad-Depot huwa differenti ħafna mill-Università.		sentence-collector	1	2
819b0e57d57c612a5b9187900c294cac4b538177bbba35834bd104e52e577a0b	Ressaqt l-ilment quddiem l-awtoritajiet kkonċernati.		sentence-collector	1	2
819e77b3d2bb8ec636062b16c1c55ed88d75b52b6c3182fcbd57add9cb7acb8b	Meta hu ppjanat li se jitlesta dan ix-xogħol?		sentence-collector	1	2
81d1a80404c46e0668e6002f72d4c208b01f2ad7bfcd220dd7fa753af387fe3a	Ħaġa tibda tiġbed lill-oħra.		sentence-collector	1	2
81d3691f027a46b65ec9f94d18a75943adb46521f61e9f90680751e92c0d9f59	X'inhuma dawk l-affarijiet li tixtieq issib aktar fil-magażin?		sentence-collector	1	2
81dd5d11a8445546bae098a1dc8bf05b5f3386d2ff9680fb9969d445aa1cdc2e	Kif qed nitkellmu hekk?		sentence-collector	1	2
81e8f7647f21366da6fba55a45b4d32dea6060e49f3e04cb2d26ba28677d80d1	L-ewwel nett ħalli niċċara din il-kwestjoni tal-garanziji.		sentence-collector	1	2
81f1669c36307b0a9aa2695af63e8984b1ec4cae8636ad8ca7e7493a9b8a8a14	Fejn nista' mmur biex ninħeba minnek?		sentence-collector	1	2
81f94354425a8804dd4ccb8533a7e6065dbc8a4fd2b67a6a713b29973e1544c4	""" "" Mhix faċli li tkun ikkowċjat minn misserek, lanqas xejn!"		sentence-collector	1	2
821b040cc3b4322b4112b06018e33f1194876e0d45fd014237c9722cd122777d	Jista' jikkonferma jekk ikunx hemm kopja tal-kont l-antik fil-file?		sentence-collector	1	2
8241c1141d8d4f3316b5d8b28de4be423952492c0c25a953c17417bf94e35113	Għalfejn ma nġibux persuna mill-Unjoni Ewropea li jkollha aktar esperjenza?		sentence-collector	1	2
824ac4d390a2babf7bb5d2ca9ef22d51135071dd337feb85a4406869fbb1fff4	Ma kontx naf x'ġara mill-bqija tal-familja.		sentence-collector	1	2
82544cb64c25d46c7525a204fbd59b32054e9b48939d1cf1122dcef9679b856b	Qal li għalhekk m'hemmx bżonn tinħoloq kontroversja dwar hekk.		sentence-collector	1	2
82556df56ff7e2caea079641c0267eeb12c291556e93eb0e14b424e6791ad55d	Kien hemm żmenijiet meta wasalna aktar minn żmenijiet oħra.		sentence-collector	1	2
82710ab0a110e0c9faecb1ab31880a3a7e6d91074a9bc6319a6a23d117d26887	Xi tfisser għalik id-drama?		sentence-collector	1	2
8276ccce19f4a7bd197ac52e3a1e98eb15f5e984a84d5d4c924efa5a09d3323c	Mela l-messaġġ tagħna llejla huwa ċar.		sentence-collector	1	2
828568138e674b25631d5a160189c7f5c8a31daae1c653cb1d93f9baf5355b32	Qalet li dan huwa eżempju ċar ieħor ta' kaċċa sostenibbli.		sentence-collector	1	2
828c44103a518f46905b6e2041368b25a39ca9aa1632e39c3444b62e3ced732a	Din l-ittra qiegħda wara d-deċiżjoni tal-Bord.		sentence-collector	1	2
829a181df5d03355f7a95dcc048010a32bd139f1fbd4d94a2fe84fa0bed59bf8	Huwa insista li l-immigrant mhuwiex numru imma persuna umana.		sentence-collector	1	2
82ae2336c3da4901a61d41c192fc06beba8e4eec719c760debba95142543ed5a	Dan il-Gvern lest li jaħdem mas-settur privat.		sentence-collector	1	2
82d7fa2dfb2341e6bfafcac3418630865c24e680e8eb0de080421abc93d3fbc1	Iva, jien kont diġà naf.		sentence-collector	1	2
82e3136784750dac7253fdc9611b387a3ba06b82f7ee7846b5dcbfd44b82e18a	Naħseb hawn wieħed jassumi li biex ittieħdet deċiżjoni bħal din kien sar studju.		sentence-collector	1	2
82eac48b1df3ac6c7d051b4b2cf6f642f19cb2a0c97345dd375f0413d4212b3f	Meta wieħed jingħata r-residenza jrid jagħmel ftit taż-żmien residenti fil-pajjiż.		sentence-collector	1	2
82f935e183e06ba7e779e93e8e36c21d1d9ae5c56a5a54fb40f57ebc69a19d3e	Indirizza lili.		sentence-collector	1	2
82faa55051eb513769a1bda161053ba75461d59d992504b15ff89f02c5732797	L-Oppożizzjoni dejjem qaltlu li hemmhekk hemm il-periklu.		sentence-collector	1	2
82fd1ac8cbe1c6dfe79ba60cec642aac6eb599f747ee99354cfac15d774c0435	""" Tista' tagħtini ftit ilma? """		sentence-collector	1	2
82ff1fd367aac300ab43b3e5963f6dbe1ebb6c229a3cdfea79b052a69a2452b8	Però jiddispjaċini, aħna mhux hekk se nagħmlu.		sentence-collector	1	2
831ad44de75d2544d0639170ef67961a9f31e8e9723405a5420de746f49cb008	Ħamsin sena mhux xi żmien twil wisq storikament.		sentence-collector	1	2
8321d641aafcc6d8d54d75eeba2b47dd60d9bb5e0100b0f1ab65a099e0b55655	Dan il-ktieb fih diversi attentati u anke attentati li ma twettqux.		sentence-collector	1	2
833393b38540bb115b7cb5bdae4f2820f9a596544e664a6133407fe1512c6344	X'ħajrek għall-palk?		sentence-collector	1	2
8334b03451efa42e8f82d59d3b245588aefa602ecacd63c39ffe09029e99b04b	Dawn iż-żewġ sejħiet kienu għal għoxrin liċenzja kull waħda.		sentence-collector	1	2
